,date,year,month,hour,bikes_used,bike_used,year_month
2648,2020-08-19T08:00:00,2020,8,08,0,331.0,2020-8
2649,2020-08-19T09:00:00,2020,8,09,0,347.0,2020-8
2650,2020-08-19T10:00:00,2020,8,10,0,347.0,2020-8
2651,2020-08-19T11:00:00,2020,8,11,0,424.0,2020-8
2652,2020-08-19T12:00:00,2020,8,12,0,512.0,2020-8
2653,2020-08-19T13:00:00,2020,8,13,0,559.0,2020-8
2654,2020-08-19T14:00:00,2020,8,14,0,574.0,2020-8
2655,2020-08-19T15:00:00,2020,8,15,0,609.0,2020-8
2656,2020-08-19T16:00:00,2020,8,16,0,672.0,2020-8
2657,2020-08-19T17:00:00,2020,8,17,0,958.0,2020-8
2658,2020-08-19T18:00:00,2020,8,18,0,1058.0,2020-8
2659,2020-08-19T19:00:00,2020,8,19,0,1012.0,2020-8
2660,2020-08-19T20:00:00,2020,8,20,0,716.0,2020-8
2661,2020-08-19T21:00:00,2020,8,21,0,454.0,2020-8
2662,2020-08-19T22:00:00,2020,8,22,0,345.0,2020-8
2663,2020-08-19T23:00:00,2020,8,23,0,273.0,2020-8
2664,2020-08-20T00:00:00,2020,8,00,0,204.0,2020-8
2665,2020-08-20T01:00:00,2020,8,01,0,175.0,2020-8
2666,2020-08-20T02:00:00,2020,8,02,0,156.0,2020-8
2667,2020-08-20T03:00:00,2020,8,03,0,155.0,2020-8
2668,2020-08-20T04:00:00,2020,8,04,0,166.0,2020-8
2669,2020-08-20T05:00:00,2020,8,05,0,205.0,2020-8
2670,2020-08-20T06:00:00,2020,8,06,0,313.0,2020-8
2671,2020-08-20T07:00:00,2020,8,07,0,474.0,2020-8
2672,2020-08-20T08:00:00,2020,8,08,0,598.0,2020-8
2673,2020-08-20T09:00:00,2020,8,09,0,460.0,2020-8
2674,2020-08-20T10:00:00,2020,8,10,0,464.0,2020-8
2675,2020-08-20T11:00:00,2020,8,11,0,540.0,2020-8
2676,2020-08-20T12:00:00,2020,8,12,0,608.0,2020-8
2677,2020-08-20T13:00:00,2020,8,13,0,603.0,2020-8
2678,2020-08-20T14:00:00,2020,8,14,0,651.0,2020-8
2679,2020-08-20T15:00:00,2020,8,15,0,690.0,2020-8
2680,2020-08-20T16:00:00,2020,8,16,0,750.0,2020-8
2681,2020-08-20T17:00:00,2020,8,17,0,955.0,2020-8
2682,2020-08-20T18:00:00,2020,8,18,0,1064.0,2020-8
2683,2020-08-20T19:00:00,2020,8,19,0,925.0,2020-8
2684,2020-08-20T20:00:00,2020,8,20,0,652.0,2020-8
2685,2020-08-20T21:00:00,2020,8,21,0,471.0,2020-8
2686,2020-08-20T22:00:00,2020,8,22,0,394.0,2020-8
2687,2020-08-20T23:00:00,2020,8,23,0,286.0,2020-8
2688,2020-08-21T00:00:00,2020,8,00,0,208.0,2020-8
2689,2020-08-21T01:00:00,2020,8,01,0,180.0,2020-8
2690,2020-08-21T02:00:00,2020,8,02,0,161.0,2020-8
2691,2020-08-21T03:00:00,2020,8,03,0,158.0,2020-8
2692,2020-08-21T04:00:00,2020,8,04,0,162.0,2020-8
2693,2020-08-21T05:00:00,2020,8,05,0,184.0,2020-8
2694,2020-08-21T06:00:00,2020,8,06,0,284.0,2020-8
2695,2020-08-21T07:00:00,2020,8,07,0,428.0,2020-8
2696,2020-08-21T08:00:00,2020,8,08,0,484.0,2020-8
2697,2020-08-21T09:00:00,2020,8,09,0,474.0,2020-8
2698,2020-08-21T10:00:00,2020,8,10,0,462.0,2020-8
2699,2020-08-21T11:00:00,2020,8,11,0,602.0,2020-8
2700,2020-08-21T12:00:00,2020,8,12,0,630.0,2020-8
2701,2020-08-21T13:00:00,2020,8,13,0,646.0,2020-8
2702,2020-08-21T14:00:00,2020,8,14,0,685.0,2020-8
2703,2020-08-21T15:00:00,2020,8,15,0,718.0,2020-8
2704,2020-08-21T16:00:00,2020,8,16,0,900.0,2020-8
2705,2020-08-21T17:00:00,2020,8,17,0,1038.0,2020-8
2706,2020-08-21T18:00:00,2020,8,18,0,1087.0,2020-8
2707,2020-08-21T19:00:00,2020,8,19,0,945.0,2020-8
2708,2020-08-21T20:00:00,2020,8,20,0,683.0,2020-8
2709,2020-08-21T21:00:00,2020,8,21,0,478.0,2020-8
2710,2020-08-21T22:00:00,2020,8,22,0,398.0,2020-8
2711,2020-08-21T23:00:00,2020,8,23,0,373.0,2020-8
2712,2020-08-22T00:00:00,2020,8,00,0,334.0,2020-8
2713,2020-08-22T01:00:00,2020,8,01,0,245.0,2020-8
2714,2020-08-22T02:00:00,2020,8,02,0,178.0,2020-8
2715,2020-08-22T03:00:00,2020,8,03,0,158.0,2020-8
2716,2020-08-22T04:00:00,2020,8,04,0,156.0,2020-8
2717,2020-08-22T05:00:00,2020,8,05,0,165.0,2020-8
2718,2020-08-22T06:00:00,2020,8,06,0,208.0,2020-8
2719,2020-08-22T07:00:00,2020,8,07,0,322.0,2020-8
2720,2020-08-22T08:00:00,2020,8,08,0,379.0,2020-8
2721,2020-08-22T09:00:00,2020,8,09,0,545.0,2020-8
2722,2020-08-22T10:00:00,2020,8,10,0,758.0,2020-8
2723,2020-08-22T11:00:00,2020,8,11,0,971.0,2020-8
2724,2020-08-22T12:00:00,2020,8,12,0,1047.0,2020-8
2725,2020-08-22T13:00:00,2020,8,13,0,1183.0,2020-8
2726,2020-08-22T14:00:00,2020,8,14,0,1155.0,2020-8
2727,2020-08-22T15:00:00,2020,8,15,0,1057.0,2020-8
2728,2020-08-22T16:00:00,2020,8,16,0,997.0,2020-8
2729,2020-08-22T17:00:00,2020,8,17,0,1005.0,2020-8
2730,2020-08-22T18:00:00,2020,8,18,0,996.0,2020-8
2731,2020-08-22T19:00:00,2020,8,19,0,923.0,2020-8
2732,2020-08-22T20:00:00,2020,8,20,0,658.0,2020-8
2733,2020-08-22T21:00:00,2020,8,21,0,521.0,2020-8
2734,2020-08-22T22:00:00,2020,8,22,0,429.0,2020-8
2735,2020-08-22T23:00:00,2020,8,23,0,421.0,2020-8
2736,2020-08-23T00:00:00,2020,8,00,0,386.0,2020-8
2737,2020-08-23T01:00:00,2020,8,01,0,250.0,2020-8
2738,2020-08-23T02:00:00,2020,8,02,0,197.0,2020-8
2739,2020-08-23T03:00:00,2020,8,03,0,176.0,2020-8
2740,2020-08-23T04:00:00,2020,8,04,0,169.0,2020-8
2741,2020-08-23T05:00:00,2020,8,05,0,161.0,2020-8
2742,2020-08-23T06:00:00,2020,8,06,0,210.0,2020-8
2743,2020-08-23T07:00:00,2020,8,07,0,272.0,2020-8
2744,2020-08-23T08:00:00,2020,8,08,0,386.0,2020-8
2745,2020-08-23T09:00:00,2020,8,09,0,621.0,2020-8
2746,2020-08-23T10:00:00,2020,8,10,0,825.0,2020-8
2747,2020-08-23T11:00:00,2020,8,11,0,1053.0,2020-8
2748,2020-08-23T12:00:00,2020,8,12,0,1109.0,2020-8
2749,2020-08-23T13:00:00,2020,8,13,0,1079.0,2020-8
2750,2020-08-23T14:00:00,2020,8,14,0,1099.0,2020-8
2751,2020-08-23T15:00:00,2020,8,15,0,967.0,2020-8
2752,2020-08-23T16:00:00,2020,8,16,0,927.0,2020-8
2753,2020-08-23T17:00:00,2020,8,17,0,933.0,2020-8
2754,2020-08-23T18:00:00,2020,8,18,0,904.0,2020-8
2755,2020-08-23T19:00:00,2020,8,19,0,779.0,2020-8
2756,2020-08-23T20:00:00,2020,8,20,0,568.0,2020-8
2757,2020-08-23T21:00:00,2020,8,21,0,361.0,2020-8
2758,2020-08-23T22:00:00,2020,8,22,0,353.0,2020-8
2759,2020-08-23T23:00:00,2020,8,23,0,256.0,2020-8
2760,2020-08-24T00:00:00,2020,8,00,0,221.0,2020-8
2761,2020-08-24T01:00:00,2020,8,01,0,178.0,2020-8
2762,2020-08-24T02:00:00,2020,8,02,0,166.0,2020-8
2763,2020-08-24T03:00:00,2020,8,03,0,158.0,2020-8
2764,2020-08-24T04:00:00,2020,8,04,0,165.0,2020-8
2765,2020-08-24T05:00:00,2020,8,05,0,188.0,2020-8
2766,2020-08-24T06:00:00,2020,8,06,0,279.0,2020-8
2767,2020-08-24T07:00:00,2020,8,07,0,446.0,2020-8
2768,2020-08-24T08:00:00,2020,8,08,0,529.0,2020-8
2769,2020-08-24T09:00:00,2020,8,09,0,445.0,2020-8
2770,2020-08-24T10:00:00,2020,8,10,0,404.0,2020-8
2771,2020-08-24T11:00:00,2020,8,11,0,489.0,2020-8
2772,2020-08-24T12:00:00,2020,8,12,0,555.0,2020-8
2773,2020-08-24T13:00:00,2020,8,13,0,442.0,2020-8
2774,2020-08-24T14:00:00,2020,8,14,0,412.0,2020-8
2775,2020-08-24T15:00:00,2020,8,15,0,513.0,2020-8
2776,2020-08-24T16:00:00,2020,8,16,0,632.0,2020-8
2777,2020-08-24T17:00:00,2020,8,17,0,816.0,2020-8
2778,2020-08-24T18:00:00,2020,8,18,0,917.0,2020-8
2779,2020-08-24T19:00:00,2020,8,19,0,882.0,2020-8
2780,2020-08-24T20:00:00,2020,8,20,0,581.0,2020-8
2781,2020-08-24T21:00:00,2020,8,21,0,406.0,2020-8
2782,2020-08-24T22:00:00,2020,8,22,0,303.0,2020-8
2783,2020-08-24T23:00:00,2020,8,23,0,249.0,2020-8
2784,2020-08-25T00:00:00,2020,8,00,0,203.0,2020-8
2785,2020-08-25T01:00:00,2020,8,01,0,169.0,2020-8
2786,2020-08-25T02:00:00,2020,8,02,0,161.0,2020-8
2787,2020-08-25T03:00:00,2020,8,03,0,148.0,2020-8
2788,2020-08-25T04:00:00,2020,8,04,0,166.0,2020-8
2789,2020-08-25T05:00:00,2020,8,05,0,200.0,2020-8
2790,2020-08-25T06:00:00,2020,8,06,0,331.0,2020-8
2791,2020-08-25T07:00:00,2020,8,07,0,485.0,2020-8
2792,2020-08-25T08:00:00,2020,8,08,0,572.0,2020-8
2793,2020-08-25T09:00:00,2020,8,09,0,464.0,2020-8
2794,2020-08-25T10:00:00,2020,8,10,0,412.0,2020-8
2795,2020-08-25T11:00:00,2020,8,11,0,563.0,2020-8
2796,2020-08-25T12:00:00,2020,8,12,0,565.0,2020-8
2797,2020-08-25T13:00:00,2020,8,13,0,505.0,2020-8
2798,2020-08-25T14:00:00,2020,8,14,0,518.0,2020-8
2799,2020-08-25T15:00:00,2020,8,15,0,583.0,2020-8
2800,2020-08-25T16:00:00,2020,8,16,0,680.0,2020-8
2801,2020-08-25T17:00:00,2020,8,17,0,898.0,2020-8
2802,2020-08-25T18:00:00,2020,8,18,0,912.0,2020-8
2803,2020-08-25T19:00:00,2020,8,19,0,570.0,2020-8
2804,2020-08-25T20:00:00,2020,8,20,0,409.0,2020-8
2805,2020-08-25T21:00:00,2020,8,21,0,346.0,2020-8
2806,2020-08-25T22:00:00,2020,8,22,0,310.0,2020-8
2807,2020-08-25T23:00:00,2020,8,23,0,240.0,2020-8
2808,2020-08-26T00:00:00,2020,8,00,0,183.0,2020-8
2809,2020-08-26T01:00:00,2020,8,01,0,173.0,2020-8
2810,2020-08-26T02:00:00,2020,8,02,0,153.0,2020-8
2811,2020-08-26T03:00:00,2020,8,03,0,150.0,2020-8
2812,2020-08-26T04:00:00,2020,8,04,0,157.0,2020-8
2813,2020-08-26T05:00:00,2020,8,05,0,189.0,2020-8
2814,2020-08-26T06:00:00,2020,8,06,0,303.0,2020-8
2815,2020-08-26T07:00:00,2020,8,07,0,455.0,2020-8
2816,2020-08-26T08:00:00,2020,8,08,0,568.0,2020-8
2817,2020-08-26T09:00:00,2020,8,09,0,443.0,2020-8
2818,2020-08-26T10:00:00,2020,8,10,0,454.0,2020-8
2819,2020-08-26T11:00:00,2020,8,11,0,564.0,2020-8
2820,2020-08-26T12:00:00,2020,8,12,0,630.0,2020-8
2821,2020-08-26T13:00:00,2020,8,13,0,583.0,2020-8
2822,2020-08-26T14:00:00,2020,8,14,0,588.0,2020-8
2823,2020-08-26T15:00:00,2020,8,15,0,608.0,2020-8
2824,2020-08-26T16:00:00,2020,8,16,0,738.0,2020-8
2825,2020-08-26T17:00:00,2020,8,17,0,997.0,2020-8
2826,2020-08-26T18:00:00,2020,8,18,0,1116.0,2020-8
2827,2020-08-26T19:00:00,2020,8,19,0,1014.0,2020-8
2828,2020-08-26T20:00:00,2020,8,20,0,745.0,2020-8
2829,2020-08-26T21:00:00,2020,8,21,0,508.0,2020-8
2830,2020-08-26T22:00:00,2020,8,22,0,417.0,2020-8
2831,2020-08-26T23:00:00,2020,8,23,0,303.0,2020-8
2832,2020-08-27T00:00:00,2020,8,00,0,229.0,2020-8
2833,2020-08-27T01:00:00,2020,8,01,0,177.0,2020-8
2834,2020-08-27T02:00:00,2020,8,02,0,159.0,2020-8
2835,2020-08-27T03:00:00,2020,8,03,0,154.0,2020-8
2836,2020-08-27T04:00:00,2020,8,04,0,162.0,2020-8
2837,2020-08-27T05:00:00,2020,8,05,0,212.0,2020-8
2838,2020-08-27T06:00:00,2020,8,06,0,326.0,2020-8
2839,2020-08-27T07:00:00,2020,8,07,0,513.0,2020-8
2840,2020-08-27T08:00:00,2020,8,08,0,565.0,2020-8
2841,2020-08-27T09:00:00,2020,8,09,0,493.0,2020-8
2842,2020-08-27T10:00:00,2020,8,10,0,492.0,2020-8
2843,2020-08-27T11:00:00,2020,8,11,0,495.0,2020-8
2844,2020-08-27T12:00:00,2020,8,12,0,613.0,2020-8
2845,2020-08-27T13:00:00,2020,8,13,0,611.0,2020-8
2846,2020-08-27T14:00:00,2020,8,14,0,604.0,2020-8
2847,2020-08-27T15:00:00,2020,8,15,0,655.0,2020-8
2848,2020-08-27T16:00:00,2020,8,16,0,753.0,2020-8
2849,2020-08-27T17:00:00,2020,8,17,0,964.0,2020-8
2850,2020-08-27T18:00:00,2020,8,18,0,1105.0,2020-8
2851,2020-08-27T19:00:00,2020,8,19,0,920.0,2020-8
2852,2020-08-27T20:00:00,2020,8,20,0,714.0,2020-8
2853,2020-08-27T21:00:00,2020,8,21,0,561.0,2020-8
2854,2020-08-27T22:00:00,2020,8,22,0,496.0,2020-8
2855,2020-08-27T23:00:00,2020,8,23,0,484.0,2020-8
2856,2020-08-28T00:00:00,2020,8,00,0,325.0,2020-8
2857,2020-08-28T01:00:00,2020,8,01,0,217.0,2020-8
2858,2020-08-28T02:00:00,2020,8,02,0,199.0,2020-8
2859,2020-08-28T03:00:00,2020,8,03,0,170.0,2020-8
2860,2020-08-28T04:00:00,2020,8,04,0,175.0,2020-8
2861,2020-08-28T05:00:00,2020,8,05,0,206.0,2020-8
2862,2020-08-28T06:00:00,2020,8,06,0,336.0,2020-8
2863,2020-08-28T07:00:00,2020,8,07,0,515.0,2020-8
2864,2020-08-28T08:00:00,2020,8,08,0,629.0,2020-8
2865,2020-08-28T09:00:00,2020,8,09,0,685.0,2020-8
2866,2020-08-28T10:00:00,2020,8,10,0,860.0,2020-8
2867,2020-08-28T11:00:00,2020,8,11,0,985.0,2020-8
2868,2020-08-28T12:00:00,2020,8,12,0,1086.0,2020-8
2869,2020-08-28T13:00:00,2020,8,13,0,1254.0,2020-8
2870,2020-08-28T14:00:00,2020,8,14,0,1453.0,2020-8
2871,2020-08-28T15:00:00,2020,8,15,0,1566.0,2020-8
2872,2020-08-28T16:00:00,2020,8,16,0,1409.0,2020-8
2873,2020-08-28T17:00:00,2020,8,17,0,1288.0,2020-8
2874,2020-08-28T18:00:00,2020,8,18,0,536.0,2020-8
2875,2020-08-28T19:00:00,2020,8,19,0,445.0,2020-8
2876,2020-08-28T20:00:00,2020,8,20,0,413.0,2020-8
2877,2020-08-28T21:00:00,2020,8,21,0,308.0,2020-8
2878,2020-08-28T22:00:00,2020,8,22,0,301.0,2020-8
2879,2020-08-28T23:00:00,2020,8,23,0,327.0,2020-8
2880,2020-08-29T00:00:00,2020,8,00,0,302.0,2020-8
2881,2020-08-29T01:00:00,2020,8,01,0,244.0,2020-8
2882,2020-08-29T02:00:00,2020,8,02,0,230.0,2020-8
2883,2020-08-29T03:00:00,2020,8,03,0,231.0,2020-8
2884,2020-08-29T04:00:00,2020,8,04,0,227.0,2020-8
2885,2020-08-29T05:00:00,2020,8,05,0,238.0,2020-8
2886,2020-08-29T06:00:00,2020,8,06,0,266.0,2020-8
2887,2020-08-29T07:00:00,2020,8,07,0,320.0,2020-8
2888,2020-08-29T08:00:00,2020,8,08,0,340.0,2020-8
2889,2020-08-29T09:00:00,2020,8,09,0,302.0,2020-8
2890,2020-08-29T10:00:00,2020,8,10,0,377.0,2020-8
2891,2020-08-29T11:00:00,2020,8,11,0,527.0,2020-8
2892,2020-08-29T12:00:00,2020,8,12,0,648.0,2020-8
2893,2020-08-29T13:00:00,2020,8,13,0,724.0,2020-8
2894,2020-08-29T14:00:00,2020,8,14,0,772.0,2020-8
2895,2020-08-29T15:00:00,2020,8,15,0,951.0,2020-8
2896,2020-08-29T16:00:00,2020,8,16,0,1131.0,2020-8
2897,2020-08-29T17:00:00,2020,8,17,0,1127.0,2020-8
2898,2020-08-29T18:00:00,2020,8,18,0,1224.0,2020-8
2899,2020-08-29T19:00:00,2020,8,19,0,1111.0,2020-8
2900,2020-08-29T20:00:00,2020,8,20,0,803.0,2020-8
2901,2020-08-29T21:00:00,2020,8,21,0,612.0,2020-8
2902,2020-08-29T22:00:00,2020,8,22,0,525.0,2020-8
2903,2020-08-29T23:00:00,2020,8,23,0,548.0,2020-8
2904,2020-08-30T00:00:00,2020,8,00,0,492.0,2020-8
2905,2020-08-30T01:00:00,2020,8,01,0,362.0,2020-8
2906,2020-08-30T02:00:00,2020,8,02,0,297.0,2020-8
2907,2020-08-30T03:00:00,2020,8,03,0,245.0,2020-8
2908,2020-08-30T04:00:00,2020,8,04,0,213.0,2020-8
2909,2020-08-30T05:00:00,2020,8,05,0,221.0,2020-8
2910,2020-08-30T06:00:00,2020,8,06,0,269.0,2020-8
2911,2020-08-30T07:00:00,2020,8,07,0,365.0,2020-8
2912,2020-08-30T08:00:00,2020,8,08,0,482.0,2020-8
2913,2020-08-30T09:00:00,2020,8,09,0,794.0,2020-8
2914,2020-08-30T10:00:00,2020,8,10,0,1001.0,2020-8
2915,2020-08-30T11:00:00,2020,8,11,0,1202.0,2020-8
2916,2020-08-30T12:00:00,2020,8,12,0,1407.0,2020-8
2917,2020-08-30T13:00:00,2020,8,13,0,1379.0,2020-8
2918,2020-08-30T14:00:00,2020,8,14,0,1412.0,2020-8
2919,2020-08-30T15:00:00,2020,8,15,0,1327.0,2020-8
2920,2020-08-30T16:00:00,2020,8,16,0,1304.0,2020-8
2921,2020-08-30T17:00:00,2020,8,17,0,1196.0,2020-8
2922,2020-08-30T18:00:00,2020,8,18,0,1090.0,2020-8
2923,2020-08-30T19:00:00,2020,8,19,0,998.0,2020-8
2924,2020-08-30T20:00:00,2020,8,20,0,605.0,2020-8
2925,2020-08-30T21:00:00,2020,8,21,0,496.0,2020-8
2926,2020-08-30T22:00:00,2020,8,22,0,415.0,2020-8
2927,2020-08-30T23:00:00,2020,8,23,0,298.0,2020-8
2928,2020-08-31T00:00:00,2020,8,00,0,258.0,2020-8
2929,2020-08-31T01:00:00,2020,8,01,0,218.0,2020-8
2930,2020-08-31T02:00:00,2020,8,02,0,197.0,2020-8
2931,2020-08-31T03:00:00,2020,8,03,0,185.0,2020-8
2932,2020-08-31T04:00:00,2020,8,04,0,197.0,2020-8
2933,2020-08-31T05:00:00,2020,8,05,0,223.0,2020-8
2934,2020-08-31T06:00:00,2020,8,06,0,329.0,2020-8
2935,2020-08-31T07:00:00,2020,8,07,0,495.0,2020-8
2936,2020-08-31T08:00:00,2020,8,08,0,582.0,2020-8
2937,2020-08-31T09:00:00,2020,8,09,0,495.0,2020-8
2938,2020-08-31T10:00:00,2020,8,10,0,468.0,2020-8
2939,2020-08-31T11:00:00,2020,8,11,0,486.0,2020-8
2940,2020-08-31T12:00:00,2020,8,12,0,518.0,2020-8
2941,2020-08-31T13:00:00,2020,8,13,0,377.0,2020-8
2942,2020-08-31T14:00:00,2020,8,14,0,348.0,2020-8
2943,2020-08-31T15:00:00,2020,8,15,0,365.0,2020-8
2944,2020-08-31T16:00:00,2020,8,16,0,366.0,2020-8
2945,2020-08-31T17:00:00,2020,8,17,0,345.0,2020-8
2946,2020-08-31T18:00:00,2020,8,18,0,351.0,2020-8
2947,2020-08-31T19:00:00,2020,8,19,0,436.0,2020-8
2948,2020-08-31T20:00:00,2020,8,20,0,351.0,2020-8
2949,2020-08-31T21:00:00,2020,8,21,0,285.0,2020-8
2950,2020-08-31T22:00:00,2020,8,22,0,239.0,2020-8
2951,2020-08-31T23:00:00,2020,8,23,0,222.0,2020-8
2952,2020-09-01T00:00:00,2020,9,00,0,202.0,2020-9
2953,2020-09-01T01:00:00,2020,9,01,0,196.0,2020-9
2954,2020-09-01T02:00:00,2020,9,02,0,186.0,2020-9
2955,2020-09-01T03:00:00,2020,9,03,0,179.0,2020-9
2956,2020-09-01T04:00:00,2020,9,04,0,191.0,2020-9
2957,2020-09-01T05:00:00,2020,9,05,0,205.0,2020-9
2958,2020-09-01T06:00:00,2020,9,06,0,306.0,2020-9
2959,2020-09-01T07:00:00,2020,9,07,0,480.0,2020-9
2960,2020-09-01T08:00:00,2020,9,08,0,552.0,2020-9
2961,2020-09-01T09:00:00,2020,9,09,0,477.0,2020-9
2962,2020-09-01T10:00:00,2020,9,10,0,414.0,2020-9
2963,2020-09-01T11:00:00,2020,9,11,0,497.0,2020-9
2964,2020-09-01T12:00:00,2020,9,12,0,580.0,2020-9
2965,2020-09-01T13:00:00,2020,9,13,0,555.0,2020-9
2966,2020-09-01T14:00:00,2020,9,14,0,588.0,2020-9
2967,2020-09-01T15:00:00,2020,9,15,0,618.0,2020-9
2968,2020-09-01T16:00:00,2020,9,16,0,728.0,2020-9
2969,2020-09-01T17:00:00,2020,9,17,0,1028.0,2020-9
2970,2020-09-01T18:00:00,2020,9,18,0,1003.0,2020-9
2971,2020-09-01T19:00:00,2020,9,19,0,847.0,2020-9
2972,2020-09-01T20:00:00,2020,9,20,0,558.0,2020-9
2973,2020-09-01T21:00:00,2020,9,21,0,443.0,2020-9
2974,2020-09-01T22:00:00,2020,9,22,0,338.0,2020-9
2975,2020-09-01T23:00:00,2020,9,23,0,244.0,2020-9
2976,2020-09-02T00:00:00,2020,9,00,0,229.0,2020-9
2977,2020-09-02T01:00:00,2020,9,01,0,204.0,2020-9
2978,2020-09-02T02:00:00,2020,9,02,0,190.0,2020-9
2979,2020-09-02T03:00:00,2020,9,03,0,184.0,2020-9
2980,2020-09-02T04:00:00,2020,9,04,0,190.0,2020-9
2981,2020-09-02T05:00:00,2020,9,05,0,213.0,2020-9
2982,2020-09-02T06:00:00,2020,9,06,0,327.0,2020-9
2983,2020-09-02T07:00:00,2020,9,07,0,480.0,2020-9
2984,2020-09-02T08:00:00,2020,9,08,0,568.0,2020-9
2985,2020-09-02T09:00:00,2020,9,09,0,452.0,2020-9
2986,2020-09-02T10:00:00,2020,9,10,0,463.0,2020-9
2987,2020-09-02T11:00:00,2020,9,11,0,522.0,2020-9
2988,2020-09-02T12:00:00,2020,9,12,0,601.0,2020-9
2989,2020-09-02T13:00:00,2020,9,13,0,605.0,2020-9
2990,2020-09-02T14:00:00,2020,9,14,0,572.0,2020-9
2991,2020-09-02T15:00:00,2020,9,15,0,636.0,2020-9
2992,2020-09-02T16:00:00,2020,9,16,0,786.0,2020-9
2993,2020-09-02T17:00:00,2020,9,17,0,906.0,2020-9
2994,2020-09-02T18:00:00,2020,9,18,0,891.0,2020-9
2995,2020-09-02T19:00:00,2020,9,19,0,696.0,2020-9
2996,2020-09-02T20:00:00,2020,9,20,0,456.0,2020-9
2997,2020-09-02T21:00:00,2020,9,21,0,393.0,2020-9
2998,2020-09-02T22:00:00,2020,9,22,0,359.0,2020-9
2999,2020-09-02T23:00:00,2020,9,23,0,301.0,2020-9
3000,2020-09-03T00:00:00,2020,9,00,0,213.0,2020-9
3001,2020-09-03T01:00:00,2020,9,01,0,200.0,2020-9
3002,2020-09-03T02:00:00,2020,9,02,0,179.0,2020-9
3003,2020-09-03T03:00:00,2020,9,03,0,188.0,2020-9
3004,2020-09-03T04:00:00,2020,9,04,0,182.0,2020-9
3005,2020-09-03T05:00:00,2020,9,05,0,216.0,2020-9
3006,2020-09-03T06:00:00,2020,9,06,0,335.0,2020-9
3007,2020-09-03T07:00:00,2020,9,07,0,492.0,2020-9
3008,2020-09-03T08:00:00,2020,9,08,0,575.0,2020-9
3009,2020-09-03T09:00:00,2020,9,09,0,488.0,2020-9
3010,2020-09-03T10:00:00,2020,9,10,0,459.0,2020-9
3011,2020-09-03T11:00:00,2020,9,11,0,513.0,2020-9
3012,2020-09-03T12:00:00,2020,9,12,0,591.0,2020-9
3013,2020-09-03T13:00:00,2020,9,13,0,582.0,2020-9
3014,2020-09-03T14:00:00,2020,9,14,0,609.0,2020-9
3015,2020-09-03T15:00:00,2020,9,15,0,618.0,2020-9
3016,2020-09-03T16:00:00,2020,9,16,0,730.0,2020-9
3017,2020-09-03T17:00:00,2020,9,17,0,657.0,2020-9
3018,2020-09-03T18:00:00,2020,9,18,0,421.0,2020-9
3019,2020-09-03T19:00:00,2020,9,19,0,309.0,2020-9
3020,2020-09-03T20:00:00,2020,9,20,0,304.0,2020-9
3021,2020-09-03T21:00:00,2020,9,21,0,302.0,2020-9
3022,2020-09-03T22:00:00,2020,9,22,0,293.0,2020-9
3023,2020-09-03T23:00:00,2020,9,23,0,231.0,2020-9
3024,2020-09-04T00:00:00,2020,9,00,0,214.0,2020-9
3025,2020-09-04T01:00:00,2020,9,01,0,181.0,2020-9
3026,2020-09-04T02:00:00,2020,9,02,0,173.0,2020-9
3027,2020-09-04T03:00:00,2020,9,03,0,177.0,2020-9
3028,2020-09-04T04:00:00,2020,9,04,0,193.0,2020-9
3029,2020-09-04T05:00:00,2020,9,05,0,215.0,2020-9
3030,2020-09-04T06:00:00,2020,9,06,0,299.0,2020-9
3031,2020-09-04T07:00:00,2020,9,07,0,455.0,2020-9
3032,2020-09-04T08:00:00,2020,9,08,0,557.0,2020-9
3033,2020-09-04T09:00:00,2020,9,09,0,541.0,2020-9
3034,2020-09-04T10:00:00,2020,9,10,0,539.0,2020-9
3035,2020-09-04T11:00:00,2020,9,11,0,651.0,2020-9
3036,2020-09-04T12:00:00,2020,9,12,0,740.0,2020-9
3037,2020-09-04T13:00:00,2020,9,13,0,767.0,2020-9
3038,2020-09-04T14:00:00,2020,9,14,0,792.0,2020-9
3039,2020-09-04T15:00:00,2020,9,15,0,862.0,2020-9
3040,2020-09-04T16:00:00,2020,9,16,0,850.0,2020-9
3041,2020-09-04T17:00:00,2020,9,17,0,980.0,2020-9
3042,2020-09-04T18:00:00,2020,9,18,0,1039.0,2020-9
3043,2020-09-04T19:00:00,2020,9,19,0,893.0,2020-9
3044,2020-09-04T20:00:00,2020,9,20,0,614.0,2020-9
3045,2020-09-04T21:00:00,2020,9,21,0,467.0,2020-9
3046,2020-09-04T22:00:00,2020,9,22,0,465.0,2020-9
3047,2020-09-04T23:00:00,2020,9,23,0,423.0,2020-9
3048,2020-09-05T00:00:00,2020,9,00,0,362.0,2020-9
3049,2020-09-05T01:00:00,2020,9,01,0,293.0,2020-9
3050,2020-09-05T02:00:00,2020,9,02,0,227.0,2020-9
3051,2020-09-05T03:00:00,2020,9,03,0,202.0,2020-9
3052,2020-09-05T04:00:00,2020,9,04,0,199.0,2020-9
3053,2020-09-05T05:00:00,2020,9,05,0,189.0,2020-9
3054,2020-09-05T06:00:00,2020,9,06,0,256.0,2020-9
3055,2020-09-05T07:00:00,2020,9,07,0,359.0,2020-9
3056,2020-09-05T08:00:00,2020,9,08,0,490.0,2020-9
